is_test	row.names	y	x.1	x.2	x.3	x.4	x.5	x.6	x.7	x.8	x.9	x.10	x.11	x.12	x.13	x.14	x.15	x.16	x.17	x.18	x.19	x.20	x.21
1	191	1	1.1134	-0.1431	-1.2208	0.2685	1.6028	0.3583	-1.3328	0.0306	-0.0355	1.6088	2.9018	1.9816	4.3288	3.084	6.9722	5.0056	2.4968	2.3813	2.1583	-0.3229	0.8685
1	192	3	0.5247	1.5057	2.3344	3.2143	0.9913	3.1979	3.1151	3.4298	2.6575	1.6838	1.7977	0.284	0.5625	2.673	0.2796	1.2	1.2516	1.6318	-1.4966	-1.5222	0.3489
1	193	1	0.5894	1.7048	-0.8872	-0.015	-0.7496	0.6809	2.8449	2.7317	4.2351	4.5229	4.8625	4.9748	1.9172	3.5187	1.3354	0.4994	0.6887	1.242	-0.5759	-1.2693	-0.6735
1	194	2	0.4707	-0.7216	1.3996	0.0837	0.3442	2.7362	2.7726	2.6039	1.1117	5.0405	2.6874	3.7063	2.4976	0.6193	1.1923	1.4871	0.5107	-1.8469	-1.0185	1.1818	0.5705
1	195	2	-0.9701	0.8724	0.2621	1.4127	2.1588	2.4643	5.4	2.91	4.1922	3.7391	4.9335	2.3818	0.4979	1.7194	-0.7611	1.5497	-1.1307	-0.9299	0.4541	0.939	-0.6477
1	196	2	-0.1695	-2.1202	1.9703	-0.2919	0.3751	1.2036	3.8313	3.8381	5.8514	3.2748	6.9758	5.1277	4.8482	2.7661	1.4467	1.5351	-0.2037	0.1059	0.4041	-0.5956	-0.4868
1	197	3	0.0829	1.2566	1.1254	1.0112	2.9416	2.0637	7.065	4.2905	0.6422	2.9762	2.2131	2.9911	4.2621	2.3338	3.4671	1.1181	3.0496	0.0825	0.5404	-1.478	0.5737
1	198	1	-0.7395	-0.8758	-0.669	-0.975	-0.7113	1.6098	0.5041	2.6297	1.5939	3.7265	3.8937	4.0308	4.7725	3.314	3.4046	0.6898	0.6309	-0.4085	1.1951	-2.894	-0.2557
1	199	2	-0.1122	0.6999	2.5048	4.0617	4.3315	5.3164	4.8535	3.7017	2.5539	3.484	2.9153	1.9436	-0.4649	0.2482	-1.0982	0.5737	0.7278	1.4349	-1.2571	0.7728	0.0802
1	200	3	-0.8033	-0.1231	1.3932	1.7765	1.184	3.2265	1.3893	0.2061	1.358	2.3448	0.9499	3.8264	1.5092	3.0632	3.3723	4.2042	3.8099	1.441	2.6898	-0.6985	0.4024
1	201	3	-0.2466	-0.6986	1.0051	1.515	1.9147	2.9979	3.7524	3.2845	-0.0592	2.9733	4.0234	2.3167	2.1849	2.6809	3.0501	4.0681	1.3512	0.6625	0.1793	-0.7297	-1.6882
1	202	3	0.6729	0.3254	-1.3568	0.8779	-1.2038	-1.4564	0.5475	2.3853	0.5162	0.5872	1.5861	2.3748	3.4165	3.4386	4.8491	4.4505	1.713	4.0391	1.1509	1.5165	1.089
1	203	1	-0.137	0.7978	-0.5446	0.2502	-0.5039	0.3778	1.6505	-1.4931	1.7775	1.5239	3.3888	4.3461	3.3739	4.9628	5.0335	3.4009	3.9955	3.2103	4.0854	2.0044	0.233
1	204	3	0.9548	0.4119	-1.1858	0.4495	1.5577	1.3448	1.3389	1.4869	0.1493	-0.154	2.1217	2.3517	5.4255	4.7429	5.2448	3.681	3.1665	2.0073	1.1173	1.6031	-3.2278
1	205	3	-0.1494	0.541	-0.8206	0.5609	-0.1648	1.4174	1.0256	0.6362	-0.1007	-0.1503	0.9735	2.2028	2.7647	4.5753	4.7183	3.6591	0.2986	2.4954	1.0879	0.4841	-2.6
1	206	1	0.4861	-0.4649	1.2132	-1.1058	-0.0671	2.7306	1.2528	0.9059	4.4186	5.2858	2.6811	4.333	4.0043	3.0918	4.3629	2.1307	1.902	1.6976	1.2679	1.4151	-2.9593
1	207	3	1.1505	0.8494	1.8887	2.2267	2.6026	2.3977	4.6453	3.4221	4.4639	2.2965	0.6781	0.982	1.2774	1.0353	1.0336	1.4842	1.978	2.758	0.6719	-0.3451	-1.375
1	208	3	-0.2368	-0.1991	1.8974	4.2665	3.1143	3.9955	5.0219	3.8137	4.0276	3.1995	2.4541	0.0918	-1.2432	0.0067	1.6085	-0.1132	0.2666	2.2651	0.5216	1.02	0.2473
1	209	3	2.2222	0.645	0.6787	1.3075	-0.9389	0.5464	0.555	1.0114	1.6817	2.4452	3.4807	3.4908	4.394	5.0494	5.1475	5.8103	5.4688	2.7565	3.881	-0.3704	1.5702
1	210	3	-0.3029	-0.8561	0.7727	1.3217	1.2867	2.8017	3.2376	2.3571	1.7185	1.8498	0.6826	1.2894	3.5157	3.0994	4.2634	3.9368	1.5338	1.2024	2.0314	1.4259	0.9051
1	211	3	-0.1701	1.9057	0.8063	4.0722	4.5969	4.5632	5.9095	4.6541	3.1541	2.7511	1.0122	2.8282	1.0685	-1.4585	0.4555	-0.5009	0.1542	0.8071	0.074	-0.8855	-0.2405
1	212	2	0.0412	0.3112	-0.7686	-1.2776	-0.1147	0.3478	1.5763	3.3714	3.185	4.5404	6.1509	4.3043	3.9504	2.1182	1.4321	0.6034	-1.7388	0.7653	-1.0387	-0.3269	0.3743
1	213	2	1.1151	0.2105	-0.0839	1.3528	0.1932	2.1708	2.6885	2.4258	4.5105	6.707	4.6587	3.6574	3.012	2.7329	0.4212	0.6073	0.7759	-0.9489	1.1685	-0.5543	-0.8515
1	214	3	-0.1506	2.0431	1.3396	3.2823	2.8853	4.8833	6.0483	4.7204	3.8108	3.1902	2.5555	0.893	1.2836	-0.7066	-0.8544	2.4344	-0.5308	-0.5622	0.0094	-0.0239	0.4739
1	215	3	-2.5002	-0.5565	-0.0678	2.3645	3.6713	3.1745	5.1974	2.7821	4.4489	2.0152	1.6835	-0.0052	-0.8598	1.7501	0.4058	0.9546	0.5868	0.6527	-0.3514	0.862	-1.0872
1	216	3	-0.0569	-0.6338	-1.6602	1.0113	0.9677	0.3284	-0.6709	-0.6487	0.904	1.9215	1.9373	1.7622	2.6593	3.9942	7.0838	3.7302	5.2633	2.0105	1.0113	-0.5704	1.1377
1	217	3	0.3544	-0.667	1.168	1.6026	1.0907	2.343	2.4083	3.8819	2.9127	1.7722	4.9563	1.1593	3.3059	2.9158	2.119	2.4928	3.3855	0.9496	-0.4298	1.1183	0.699
1	218	2	0.1375	0.7301	3.6193	2.6235	4.7729	3.8632	4.8268	5.7673	3.2235	3.0465	1.548	1.2784	-0.7157	1.893	0.4918	-0.6421	-0.1675	-0.1065	0.3949	0.821	1.6788
1	219	2	0.221	-0.6775	1.5464	1.5779	1.8615	2.576	2.8515	5.0098	4.1268	2.9139	5.0217	2.9713	0.852	1.1656	2.6012	2.3181	0.0972	-0.1763	1.7571	0.7767	0.335
1	220	3	1.7866	1.074	1.0795	2.1504	1.2997	2.5923	0.3117	-0.4955	1.1504	0.7367	2.106	1.9719	2.9972	4.0608	3.5801	5.1264	1.5735	1.7986	1.4721	0.6982	0.0749
1	221	2	-1.2921	-0.8142	-0.3625	0.0594	1.6745	2.1728	2.4439	3.7202	4.7425	4.9436	4.477	3.2437	5.0083	2.3608	0.9181	-0.1463	0.5107	0.7797	1.8387	-0.0967	0.0912
1	222	1	-1.2401	-0.1674	3.1398	1.4938	-0.2319	-0.2714	1.8599	1.9196	2.9805	3.5544	3.7035	5.6079	3.9311	2.2898	0.9433	1.1121	0.8916	1.1545	1.5913	0.2493	-1.9453
1	223	1	0.5772	-0.5196	0.788	1.1902	0.2987	0.2942	2.1467	2.9864	3.7633	5.5387	5.9696	5.9941	4.6198	5.5407	2.6398	2.7443	-1.0337	1.1981	-0.1004	-0.7946	-0.4385
1	224	3	1.4527	-0.7135	0.8321	0.3354	0.3185	2.5567	2.9052	4.5061	1.7445	1.6527	2.1454	2.1331	3.3354	3.5611	2.602	2.8425	2.4147	1.6626	2.5401	-1.0882	0.0147
1	225	3	-0.9643	1.4323	2.3858	2.5039	3.9138	4.9258	4.9524	3.9104	3.3499	-0.0024	2.7513	-0.6704	0.6715	0.0961	1.2623	1.0252	-1.0762	0.7868	-0.46	-1.1087	-0.1775
1	226	1	-0.2685	1.2335	0.2845	0.9	1.0047	1.6812	2.2801	1.1448	1.3021	3.0923	4.3541	2.9459	3.29	3.4468	3.7205	4.9039	2.2224	1.2641	0.8361	-0.0512	1.3458
1	227	3	-1.6525	-0.947	2.3203	3.7497	4.2948	4.0979	5.4886	7.0459	2.1408	2.8795	-0.7136	-0.2609	0.6212	2.1947	0.0471	1.6916	1.5953	0.0737	0.7513	0.0363	-0.1506
1	228	3	-1.4133	1.2119	2.221	0.8176	2.237	4.4574	4.2036	3.6563	4.3203	4.2983	2.4181	2.7547	-1.4368	0.8523	0.785	1.0699	0.0339	0.0485	0.2513	0.0354	-0.8456
1	229	1	-0.6603	0.3455	-1.7489	-1.3792	-0.0309	0.5916	1.1626	3.1528	4.749	4.7777	6.0745	5.1474	3.4228	2.6359	2.8264	-0.0807	-1.9552	-1.0396	0.5859	0.217	1.2814
1	230	3	-0.003	0.7912	-2.3088	1.0204	3.2292	4.3346	3.318	3.0591	3.2272	3.4248	4.445	2.8957	2.0367	-1.776	1.4789	1.1132	1.5983	-0.8917	1.6401	-0.3881	-1.3168
1	231	1	1.1437	-1.6608	0.1403	-0.5071	0.9528	1.1228	3.0604	1.9747	3.3649	5.5653	5.7382	4.6644	2.2307	3.1543	1.5122	1.6066	-0.5615	-0.1652	-0.2452	-1.648	-0.3056
1	232	2	-0.0399	0.3162	1.0591	0.0747	-1.1556	1.485	1.7947	3.0792	2.9344	5.0849	5.9916	4.419	2.5984	2.3785	3.1763	2.2204	0.4133	0.247	-1.0819	1.2829	-3.0936
1	233	3	-0.9062	1.1885	1.7907	0.3956	1.986	0.7623	0.8312	0.9724	1.4546	1.6615	2.2391	2.4801	2.4048	2.2712	3.5193	2.2624	2.0782	2.0379	0.204	0.5803	-0.61
1	234	1	0.2975	-0.1721	0.4143	-0.645	-0.6774	2.4912	1.995	2.2331	4.9894	5.6707	6.4126	5.3509	4.8109	3.2494	3.1159	-0.4774	0.4336	-0.807	-1.4372	-0.1997	-0.322
1	235	1	-0.6794	-0.9407	-0.5312	1.6612	-0.8963	-0.0728	1.0546	1.7714	2.1501	1.883	4.3028	4.7506	3.3838	5.2751	5.6995	2.7227	3.242	1.2718	0.8485	3.3375	-1.1059
1	236	1	-0.2892	0.0352	-1.0953	-0.5611	-0.1635	1.5968	1.6021	2.0702	2.6938	2.6668	3.5345	3.7936	4.1917	6.1542	4.0555	3.1705	1.4691	0.8353	1.2952	0.8001	-0.8706
1	237	3	-0.5712	-0.5745	0.5966	0.8449	0.6675	1.0908	-0.1915	0.6629	0.5702	0.6089	1.5794	3.25	1.5161	3.324	5.4945	3.5939	3.5652	3.7559	-0.9083	1.4467	-0.6741
1	238	3	-1.3393	1.4521	0.9029	2.3674	4.2974	2.8189	4.5964	4.4361	3.1122	1.6035	2.8965	1.6342	0.7895	0.2629	1.0466	1.1844	0.74	-0.1125	0.2848	-1.1217	0.9986
1	239	3	1.0001	1.6286	-0.6638	1.0564	-0.0114	1.7521	0.7499	0.2457	-0.3871	1.9773	1.7317	3.8304	3.2121	1.9511	3.7616	2.6464	2.6635	1.9801	1.9861	0.987	-0.6478
1	240	2	-0.9332	0.7924	0.3864	-1.5118	-0.4488	1.3091	1.8963	4.2537	4.0089	5.6243	5.0645	4.4952	4.0018	4.802	0.6238	-0.8843	-0.114	1.0435	0.3113	-2.0726	-0.9305
1	241	2	-0.8081	0.9871	2.3539	2.0803	3.6987	5.4384	6.8171	5.2165	3.8819	3.3205	2.7635	2.065	0.7723	-0.5344	-0.7333	0.3803	0.159	-0.9884	0.5527	-1.0063	-0.6681
1	242	2	1.5766	2.2339	1.0955	0.4734	2.5415	1.722	5.2995	3.7693	2.0889	2.8015	5.8137	3.6882	1.2949	2.1995	2.4879	1.3406	-1.0272	-0.3411	2.2625	-0.8911	-0.4289
1	243	1	0.2959	-1.1222	0.3994	0.9233	1.1622	0.9408	-0.5604	1.5705	0.9432	1.8272	4.0924	4.5437	2.7153	3.5487	4.1519	3.7452	4.2532	0.8689	1.5803	-1.1344	0.829
1	244	3	-0.8137	1.3077	2.3599	2.0237	3.7516	3.9506	4.9817	4.2189	3.5245	1.9316	1.2089	0.911	0.9481	-0.6757	-1.5639	-0.7011	-0.2102	-0.3311	2.1424	0.7642	0.7618
1	245	2	0.5943	-0.409	1.3768	3.4741	1.3303	3.8362	4.2335	4.5221	3.4844	3.242	3.7737	2.7981	0.3091	1.8597	2.0008	1.5357	-1.1744	0.7281	0.3414	-0.4376	0.3749
1	246	2	1.3041	1.2694	1.8172	1.875	4.7256	4.176	6.9167	3.4195	3.9004	1.3166	2.119	2.0018	-0.9532	0.908	1.5781	0.0055	-1.1745	-1.0287	0.89	-0.2035	0.4127
1	247	3	-0.7854	0.7507	0.1579	0.5882	-0.1316	-0.3822	0.2118	-0.8558	0.5303	1.2776	1.6069	3.5193	2.4755	2.9592	6.1524	7.3101	4.3282	1.6883	0.976	0.3866	1.895
1	248	1	-0.5902	0.3321	0.1171	-0.7374	-1.3473	-1.2582	1.4668	-0.6846	1.8268	4.0804	2.8041	5.9141	3.2117	3.869	3.9164	3.5486	2.4907	1.5826	1.9789	0.2784	-0.0859
1	249	3	0.2193	0.2758	-0.3877	1.2765	2.7031	1.9775	3.6424	2.6063	2.9739	3.6457	1.8112	2.648	2.6743	2.8452	3.3977	4.0236	1.2921	3.2707	0.1925	-0.9122	1.0776
1	250	2	0.6664	1.0503	-0.0096	-0.016	2.3507	1.7177	4.903	4.0998	3.9103	4.9346	4.7865	3.7468	2.8861	2.4393	1.5202	0.1023	-1.5523	-2.0882	-0.0207	-0.2715	0.3532
1	251	2	-0.6565	0.1069	2.5341	3.7389	2.5628	4.4018	4.5536	4.2603	3.452	3.823	5.2593	2.3998	1.5112	0.2402	2.8566	-2.0501	-0.9478	0.9839	2.2596	-0.6149	0.1432
1	252	1	-0.4083	0.8107	0.66	-0.4867	-0.3174	0.9647	-0.3969	0.7186	0.0144	1.477	2.3089	3.2207	4.194	4.0473	5.9654	3.0875	1.3954	1.965	1.2018	0.6434	-1.371
1	253	2	0.1213	1.7335	2.0387	-0.5165	0.863	3.2737	3.7231	3.1575	3.1023	3.4554	3.4791	4.2196	4.3561	1.9886	1.8998	0.0844	-1.7672	-0.2569	0.1504	-0.8552	2.7139
1	254	3	-1.5915	-0.4282	1.215	2.0803	1.8364	3.6656	5.3699	4.8512	2.3624	0.2684	2.3625	0.9934	2.3748	-1.1607	1.8774	0.3969	0.2287	2.4543	-0.1849	-0.1295	2.6073
1	255	1	0.7396	0.7204	-0.2688	1.0205	-0.7271	-0.4407	1.7719	1.9485	1.6755	3.3724	2.7768	5.333	2.1148	5.0234	4.3154	1.8827	2.9267	1.7494	0.7689	0.3107	-1.3061
1	256	2	0.4364	2.3542	0.2668	3.2615	3.3066	4.3176	5.6389	5.7695	3.5671	3.7383	2.3135	1.6937	0.0667	1.0749	0.1864	1.9622	0.0358	0.2295	0.2291	2.0798	-0.4158
1	257	2	0.2613	2.3419	1.5123	1.9147	0.4951	4.4481	3.4143	5.6359	5.0395	4.9527	2.0965	2.5112	1.0658	2.4075	1.5166	1.6478	-0.489	0.4335	0.6489	0.0978	-0.4985
1	258	1	-0.6009	0.862	0.6969	-1.4619	-0.361	0.9115	1.4983	2.5733	3.1068	3.7111	3.1076	3.1928	3.9341	4.6728	3.1382	5.2838	2.5315	2.7239	0.3247	0.0315	-0.3508
1	259	2	-0.1457	0.3354	1.7087	-0.6038	-0.7773	1.1149	2.6247	2.1337	5.4222	4.9778	4.3729	4.49	2.7294	3.8801	1.3311	1.8851	0.1177	1.2486	0.2074	-0.4396	-0.5488
1	260	2	-0.4034	1.7481	0.9917	-0.3815	1.8201	3.3974	1.7881	2.529	5.017	4.2013	5.0636	1.292	4.3111	1.7836	-0.3052	1.4687	-0.8	-0.8686	0.86	0.4922	1.6009
1	261	1	0.7674	0.0207	0.9092	-0.9282	-0.5308	-1.5272	3.0368	1.373	1.5019	4.9284	5.2684	4.6631	5.0308	3.663	2.9392	0.0236	-0.0841	-0.4913	0.2253	-0.2058	0.3189
1	262	2	-0.2726	-0.2347	2.804	3.2573	2.7044	5.0664	5.893	2.5721	3.8673	2.6145	3.9095	2.3212	-0.3515	-0.5637	-0.3335	1.2034	3.5264	-0.3546	0.545	-1.0705	0.8299
1	263	3	-0.0057	0.7385	0.4723	1.7164	2.3866	4.5931	5.085	3.7893	3.6988	0.9464	3.0251	1.1156	0.3816	-1.0072	2.4389	1.6531	1.2522	0.5223	0.3615	-0.0044	-0.7367
1	264	1	1.8136	1.0744	-0.5645	-0.2583	0.4867	0.0247	0.1118	0.5835	-0.077	2.8219	3.3913	4.407	3.7632	5.5506	5.5585	4.4327	4.6404	2.0992	3.1586	1.2297	1.1175
1	265	2	-0.2875	0.3233	1.6526	2.7791	5.0728	5.6947	5.4416	4.4304	5.7656	3.706	0.7544	1.131	0.7674	2.9625	1.7933	-1.7763	-0.0593	-0.4742	0.3757	0.4747	-0.1912
1	266	1	-0.8957	0.9264	1.9955	1.2169	-0.5284	0.9526	1.2106	2.1875	3.688	4.3563	5.0249	4.879	4.7764	2.672	2.4365	2.5407	2.8416	1.2975	0.8458	0.0716	-0.7078
1	267	1	1.4995	0.1364	-0.184	-0.7618	0.1944	0.8816	2.8394	1.2515	2.5675	4.6535	5.1621	5.0688	3.708	3.5826	2.8332	2.8185	0.3225	1.6884	0.7107	-0.0476	0.0586
1	268	1	-1.7088	0.3101	0.6625	1.5404	0.1534	1.1019	1.4566	2.7961	2.2157	5.1479	6.3004	2.7944	3.3497	2.0878	2.6987	4.2975	1.6246	0.0269	1.5343	0.8277	1.1176
1	269	3	0.2426	1.3702	-0.3239	1.3616	0.1022	0.4058	0.9677	-0.0387	2.1155	1.3465	2.9028	2.1721	3.4039	4.3735	3.8471	3.6069	2.6785	3.1256	2.0779	1.2172	0.5557
1	270	1	0.1822	0.1061	-1.0177	0.3914	-0.3856	0.9762	-0.5922	1.0074	1.593	0.5518	3.4272	3.8007	4.2465	4.2436	3.8285	3.3685	4.4941	1.5546	-0.1755	-0.238	0.4528
1	271	1	1.2045	-1.0189	0.0348	-1.2823	0.1467	0.7867	0.9879	0.7691	1.4731	4.592	2.6775	2.3053	2.1403	3.3493	3.8038	4.6486	3.181	2.4078	0.8091	1.9961	0.2516
1	272	1	-0.8792	-0.0308	0.2031	-0.3092	-0.0277	1.3174	4.2714	3.5411	2.0769	2.7259	5.7521	1.528	2.8219	2.1846	3.3655	1.0926	0.8916	-0.0207	0.6867	0.267	0.4979
1	273	1	-1.4807	0.8363	0.4669	-0.1396	-0.0046	0.4166	0.7526	2.342	2.1176	3.2372	3.3624	4.2397	4.194	5.9593	1.6616	2.2498	1.7926	2.9082	1.1403	-0.1279	-0.975
1	274	2	-0.4819	0.7067	1.9327	0.6205	1.7497	2.6401	3.2058	4.4449	4.0585	4.3457	3.9539	3.8777	1.4539	-0.5875	2.1791	0.6139	-0.2407	0.2801	0.7209	0.9317	-0.2543
1	275	2	1.8324	1.4239	1.5378	2.0453	3.4961	4.825	6.5415	4.0957	3.1489	3.4711	0.5802	0.9515	2.0799	-0.4135	0.7107	-0.7099	-0.1263	0.3081	0.2145	0.5794	1.0968
1	276	3	0.0298	0.1635	0.0866	0.7457	2.0388	0.0902	0.4854	-0.3621	0.9869	0.9969	3.0834	5.524	5.2837	4.4796	4.2744	5.2955	3.2209	3.7966	3.2215	-0.4147	0.1593
1	277	3	0.6191	1.6885	0.8075	3.8874	4.094	4.3789	5.4467	4.1076	3.3306	3.1268	1.3867	0.4109	0.2505	-0.8428	-1.2691	0.6282	0.6541	0.5495	-0.1254	0.3152	-0.1205
1	278	1	-1.4197	0.3432	0.4479	-1.6835	0.4577	0.5451	1.8606	2.2074	2.7314	4.3996	3.5507	1.8529	4.4984	1.7046	3.0339	2.2046	-0.0721	0.6392	0.6576	0.1264	-0.4403
1	279	3	2.6397	0.8963	0.818	2.4186	2.3558	3.407	5.8856	3.2864	2.4443	2.8243	2.433	-0.3028	1.3233	1.8105	-0.3069	1.9343	0.9445	2.5434	1.309	-0.3004	-0.2835
1	280	3	-0.7478	0.8213	1.4401	2.6316	4.3237	2.6288	4.6791	2.905	2.8978	2.2709	1.9608	1.3035	0.1174	2.5569	0.9895	-0.998	-0.5297	0.3435	-0.2962	-1.0875	-1.4107
1	281	1	-0.7511	0.58	-0.0953	-0.6801	-1.356	0.3712	1.7155	3.3986	3.2329	5.1207	6.227	5.9338	3.8275	2.7612	1.7131	1.3649	1.648	0.0785	0.3974	-0.2394	0.0298
1	282	3	0.5397	1.6555	0.4902	1.2798	0.3784	-0.307	0.3744	1.2442	-1.0282	0.3911	2.9838	4.2071	4.7624	4.3913	4.6728	4.4562	2.6215	1.2204	1.1876	0.9802	0.5239
1	283	1	1.633	1.0786	0.0335	-0.5779	0.9591	0.7379	-0.1791	2.7311	3.2624	2.6142	4.5833	3.0308	3.3679	2.0969	5.0759	2.7653	-0.4663	3.5361	1.0753	1.3113	-0.5347
1	284	1	-1.3582	-1.0386	-0.2633	0.2553	0.4115	-1.6254	-1.5151	-0.1205	1.8215	1.3259	2.5613	4.7376	2.8984	5.5398	5.7833	5.3739	4.7623	3.1073	3.9205	0.0102	0.221
1	285	2	-3.3432	0.9573	-0.3588	2.052	5.0357	5.5897	6.7595	3.3101	1.8996	2.9149	2.2941	4.4502	0.3658	-0.4255	1.6207	-0.9574	-1.1234	-0.081	0.2474	0.7723	0.3147
1	286	3	-0.9784	-0.089	0.3417	0.4559	1.8478	2.2034	1.4894	2.6867	1.3294	1.4708	3.2084	3.1527	1.8278	1.3762	3.6125	4.5758	3.6245	1.8541	0.1789	-0.2156	-0.1243
1	287	2	0.7508	0.4719	1.9904	0.7634	2.2369	2.3239	5.7877	4.4133	1.7924	4.6612	4.6462	3.8529	2.5054	1.8151	-1.1098	0.023	0.4101	-0.0561	-0.2055	0.6631	-0.9348
1	288	1	1.6028	0.5157	0.8914	0.3632	0.4079	0.9142	2.8761	4.9639	5.3104	4.0029	5.3584	6.514	4.6919	2.4359	2.4741	2.288	-0.8694	-0.2458	-0.1684	0.1348	-0.3134
1	289	3	1.3561	0.5921	1.6695	3.0312	4.0004	5.0392	6.0276	4.0542	1.5364	1.8116	2.7027	2.1314	-2.4314	0.1957	-0.1197	0.2291	-0.2031	0.778	-0.3638	1.0799	-1.4216
1	290	2	-0.648	-0.0851	-0.9148	1.1866	-0.9863	3.2712	3.1288	3.4396	4.3832	5.2951	6.6011	5.646	5.3414	3.0947	-0.4535	2.4139	-1.6967	1.0397	1.2256	-0.6254	-0.8318
1	291	1	1.5162	0.0508	2.8166	1.0646	0.4943	0.8148	0.4528	2.2276	0.95	1.7807	4.7286	4.4887	3.7512	3.6707	3.1052	3.6612	1.7378	1.1001	2.6418	0.5069	0.0713
1	292	2	0.3957	-0.6514	1.6935	-0.8656	2.2289	2.6463	2.1882	2.6824	4.0163	4.6402	6.6248	3.8094	4.5432	2.2868	1.5457	-0.3034	-0.3407	1.2465	1.6666	-0.1301	-0.4745
1	293	1	2.8033	-1.376	-0.1189	0.3372	0.3354	0.7808	1.47	1.554	1.7868	1.9839	2.479	2.1918	4.472	2.2655	4.9931	5.2256	2.1813	0.1358	1.517	1.009	0.0767
1	294	1	1.5178	-0.8352	-0.2351	0.4825	1.7247	0.864	-1.2411	3.4177	4.0714	4.8122	2.5515	3.2797	2.6251	1.438	2.9656	2.4464	1.6671	2.2708	1.3673	0.4112	-0.3749
1	295	1	0.045	0.5334	-0.7868	2.1983	0.615	-0.5246	1.4666	0.4139	0.4256	-0.5318	1.9381	3.8967	3.909	4.9321	5.4396	5.505	3.5028	2.1766	0.5333	1.3368	-0.7302
1	296	3	-2.8406	-0.0767	2.4348	2.1909	4.7203	2.5909	5.8168	4.5195	3.4137	3.1367	3.5433	1.5269	0.6016	0.228	0.7659	2.1704	1.2399	1.3518	1.662	-0.5169	-0.4146
1	297	1	-1.361	1.48	-1.9148	-1.4653	-1.7559	2.273	0.0705	2.5108	5.064	4.0782	5.7688	5.4449	4.3102	4.2408	3.4021	1.9052	-0.771	0.0183	-0.3649	0.2826	1.4735
1	298	3	0.067	-0.5889	-1.3042	-1.8967	0.1596	1.1655	0.5594	0.7535	1.4158	1.1907	2.0525	4.0736	1.7511	3.3974	3.716	4.0446	3.3139	0.7466	1.1226	2.0352	-0.7745
1	299	3	2.7661	-0.7527	-0.3864	3.3463	0.6294	2.1947	0.7067	0.8573	1.1124	1.2141	3.7242	2.5092	2.0668	4.8278	1.6547	3.9672	2.3827	2.4899	2.4671	1.9568	2.2658
1	300	1	0.6593	0.1078	-0.0115	0.6503	1.7163	0.7043	2.8075	-0.1841	2.6482	2.4423	3.1271	2.0395	5.0555	5.1527	7.5614	2.6994	3.3772	1.8415	1.8591	1.6566	-0.4853
1	301	3	-0.5006	0.7284	0.1666	2.934	1.6429	4.0595	4.9705	3.525	4.1379	1.7048	0.9427	2.8948	-0.37	1.8184	3.4625	3.4453	1.2594	0.0795	0.9742	0.4509	-0.2971
1	302	2	-0.4947	1.9544	0.0412	3.7486	4.0931	3.1776	5.876	5.3762	2.8802	3.2112	3.3668	2.3237	0.6462	0.477	-0.2232	0.0103	0.1921	-2.479	-0.2376	1.6189	-1.0543
1	303	2	0.6583	-0.6557	-0.3965	1.0475	0.9104	1.7377	3.9462	4.8891	3.5327	3.8188	4.2776	4.2322	1.6881	1.172	-1.1602	-0.7686	0.229	0.0153	-0.2823	-0.463	-0.3894
1	304	1	-1.0269	0.5895	-0.466	-1.1235	-1.2268	-1.3167	1.5621	0.7616	1.9793	4.0325	3.5689	3.4723	3.9211	3.7074	4.6125	-0.2556	2.1199	0.2676	0.645	1.9467	1.2818
1	305	3	-1.3511	0.2555	2.2107	4.236	4.0815	3.4288	5.105	4.2926	3.3808	1.4206	3.2049	1.1898	-0.063	0.9672	2.2252	0.2403	0.3406	-0.3683	-1.5446	0.1636	0.2767
1	306	1	-0.4157	-0.8891	0.833	0.9402	0.6848	0.018	0.3788	0.2235	-0.7414	-0.1159	1.8203	4.4727	1.8276	6.3647	4.6824	6.7066	4.2764	2.8263	3.5317	-0.7863	1.296
1	307	3	-0.0496	1.523	0.3104	-0.4054	2.662	0.2634	-0.8506	0.9308	-0.5492	-0.1415	2.3737	3.42	5.4667	5.7717	6.5203	6.5524	3.4135	1.8092	2.9598	1.4396	0.0061
1	308	3	1.1361	-0.4108	0.9777	1.8536	3.3954	6.4053	6.0174	2.8968	4.1204	3.4962	2.6708	1.451	0.6494	0.1308	-0.046	-0.9515	1.116	-0.0935	0.4753	1.5833	-2.485
1	309	1	0.1405	0.9189	-1.3661	-0.3482	1.3003	0.0983	2.0508	-1.9256	0.2363	1.1655	1.5307	2.4786	3.5456	4.0309	7.3766	6.8718	3.5342	3.6876	2.8635	-0.5007	0.3041
1	310	3	0.6854	-2.2956	1.7972	1.2412	0.028	1.0067	1.6477	-1.0989	1.2755	2.5024	1.2571	3.1423	5.4177	4.5263	6.5648	6.1274	5.1108	2.6468	1.9965	1.2096	0.1948
1	311	3	1.5405	-0.8929	0.9152	1.3642	0.6386	0.4738	-0.4745	-0.7592	-0.5892	1.9769	2.6139	3.3404	3.4329	2.618	3.8128	3.611	3.3688	1.8906	2.3327	0.505	-0.1617
1	312	3	0.4735	1.069	1.6075	3.1302	2.7438	4.0803	3.0419	4.0282	2.2693	1.5706	-0.0372	2.0448	2.9892	1.7619	0.9321	1.9011	1.2632	2.0212	1.9675	0.9796	-0.2672
